,SalePrice,SqFtTotLiving,ZipCode
13959,335000,1120.0,98031
13962,400000,2550.0,98031
13963,325000,1100.0,98031
13965,336000,1560.0,98031
13966,350500,1560.0,98031
13969,558000,3050.0,98031
13979,764950,2400.0,98058
13983,710000,1760.0,98038
13984,710000,1760.0,98038
13997,500900,2570.0,98003
14008,3030,2610.0,98070
14009,3030,800.0,98070
14012,645000,2330.0,98070
14014,590000,1110.0,98070
14015,1500,1720.0,98070
14016,1500,480.0,98070
14019,2050,1640.0,98070
14021,2655,1730.0,98070
14022,2655,1150.0,98070
14028,450000,1680.0,98146
14029,360700,1680.0,98146
14032,460000,1200.0,98146
14034,375000,1520.0,98146
14035,438000,1960.0,98146
14036,280000,1680.0,98146
14050,440000,1700.0,98055
14057,670000,2140.0,98059
14059,450000,1400.0,98059
14062,712000,2582.0,98059
14065,390000,920.0,98059
14067,650000,1770.0,98059
14068,375000,1420.0,98059
14070,775000,2070.0,98059
14072,605000,1930.0,98059
14075,616500,1410.0,98059
14078,1300000,4370.0,98045
14079,985000,2720.0,98045
14090,1460000,3660.0,98040
14091,1125000,2500.0,98040
14092,1941500,3990.0,98040
14104,2400000,5550.0,98008
14113,840000,1940.0,98024
14118,929000,2490.0,98024
14120,815450,2790.0,98024
14132,856000,1790.0,98065
14136,1137000,1730.0,98115
14145,879950,2186.0,98103
14148,1600000,5010.0,98053
14154,540000,1050.0,98074
14160,725000,1590.0,98014
14161,595000,2030.0,98053
14163,327313,2950.0,98053
14169,587000,1950.0,98133
14175,525000,1550.0,98133
14176,425000,2170.0,98133
14181,545000,1130.0,98133
14182,675000,3240.0,98133
14183,555500,1200.0,98133
14186,700000,1760.0,98133
14192,620000,1970.0,98133
14210,765000,1878.0,98166
14211,2575000,3690.0,98166
14222,830000,1390.0,98052
14225,588000,1240.0,98052
14226,1009200,2640.0,98052
14227,185844,2850.0,98052
14229,1092000,3290.0,98034
14232,1112500,3790.0,98074
14234,1165000,2700.0,98008
14235,760000,1350.0,98034
14236,625000,2170.0,98056
14237,1975000,3570.0,98040
14238,995000,1330.0,98040
14240,1350000,2230.0,98040
14241,1350000,2230.0,98040
14242,1015000,3100.0,98006
14243,659000,2440.0,98125
14244,885000,1980.0,98125
14245,725000,2000.0,98177
14249,1082500,3440.0,98177
14251,465000,1590.0,98042
14253,477999,2150.0,98042
14258,635000,1450.0,98034
14259,525000,1030.0,98034
14260,735000,1640.0,98034
14261,530000,1270.0,98034
14262,420000,1800.0,98188
14265,480000,2460.0,98188
14266,428000,1400.0,98188
14268,502500,2300.0,98023
14273,589800,3380.0,98023
14277,550000,2800.0,98030
14279,645000,3480.0,98031
14282,595000,1320.0,98146
14283,835000,2150.0,98052
14289,855000,2430.0,98075
14290,1371000,3760.0,98033
14291,1300000,1860.0,98033
14292,1585000,2390.0,98033
14325,508000,2060.0,98042
14329,451000,2240.0,98042
14333,260000,1360.0,98092
14334,260000,1360.0,98092
14336,249000,1360.0,98092
14337,250000,1360.0,98092
14346,1440000,2850.0,98040
14350,1017000,2880.0,98074
14352,1950000,4390.0,98074
14354,2480000,6440.0,98074
14360,1340000,4070.0,98077
14366,1138000,3580.0,98074
14376,875000,3150.0,98034
14379,547000,2320.0,98188
14386,1608800,3680.0,98006
14387,1680000,3680.0,98007
14390,1608000,3340.0,98040
14392,428000,1710.0,98030
14394,437000,1490.0,98030
14397,2050000,3210.0,98119
14400,1249000,2060.0,98119
14402,1400000,2200.0,98119
14405,1184000,2310.0,98119
14416,1260000,2580.0,98119
14419,739999,1850.0,98117
14421,1130000,3050.0,98117
14422,1310000,2400.0,98117
14425,380000,800.0,98117
14427,618000,800.0,98117
14429,450000,840.0,98117
14432,550000,910.0,98117
14434,600000,920.0,98117
14446,689000,1780.0,98117
14448,645000,980.0,98117
14458,575000,1320.0,98117
14459,685000,1740.0,98117
14461,502500,3020.0,98003
14462,436500,2170.0,98003
14463,460000,2690.0,98003
14464,532000,2660.0,98003
14466,447000,1780.0,98003
14469,417710,1560.0,98031
14471,380000,1140.0,98031
14472,420000,1310.0,98031
14473,379900,1140.0,98031
14474,390500,1540.0,98031
14475,410000,1270.0,98031
14497,220500,1620.0,98032
14498,385000,1620.0,98032
14499,490000,2490.0,98038
14500,490000,2960.0,98038
14501,458500,1970.0,98038
14502,430000,2000.0,98001
14505,385000,1840.0,98001
14506,498400,2880.0,98001
14511,512000,3140.0,98092
14513,515000,3140.0,98092
14521,350000,1390.0,98042
14522,287500,770.0,98042
14523,324000,1120.0,98042
14524,410000,2090.0,98042
14526,386000,1020.0,98042
14528,344000,1020.0,98042
14529,386000,1020.0,98042
14534,1890000,3810.0,98
14535,1890000,3810.0,98
14538,780000,1312.0,98115
14539,1063000,1860.0,98115
14540,1075000,1510.0,98115
14541,814000,1500.0,98115
14544,812000,1320.0,98115
14546,965000,1610.0,98115
14547,991000,1820.0,98115
14549,1080000,1880.0,98115
14550,1265000,3170.0,98115
14552,1050000,1910.0,98115
14553,850000,1470.0,98115
14556,680000,880.0,98115
14557,750000,1410.0,98115
14559,1049000,2640.0,98115
14560,850000,1680.0,98115
14562,373000,1630.0,98022
14564,294500,1130.0,98022
14565,4200000,6540.0,98004
14578,1020000,2470.0,98052
14579,1180000,3520.0,98052
14581,1105000,2080.0,98052
14586,815000,1100.0,98033
14589,539000,1540.0,98019
14607,230000,770.0,98022
14609,399950,2460.0,98002
14610,347600,1580.0,98002
14631,1155000,2840.0,98075
14632,1150000,3200.0,98075
14643,805000,2110.0,98105
14649,480000,1860.0,98118
14655,405000,2060.0,98023
14665,540000,2560.0,98023
14668,402000,1840.0,98023
14669,470500,1790.0,98023
14671,375000,2300.0,98023
14672,397000,1910.0,98023
14673,400000,1940.0,98023
14677,410000,1950.0,98023
14680,466500,2100.0,98023
14684,476000,2130.0,98023
14687,495000,1960.0,98166
14689,380000,830.0,98166
14691,630000,1230.0,98126
14692,2625000,3460.0,98109
14700,525000,700.0,98146
14701,840000,2770.0,98146
14702,615000,2180.0,98146
14707,849000,1010.0,98102
14709,795000,1380.0,98102
14710,1798000,2640.0,98102
14713,301000,1170.0,98022
14714,290000,810.0,98022
14715,310000,2100.0,98022
14717,562500,1000.0,98103
14744,365000,1600.0,98168
14754,420000,1324.0,98002
14760,346000,1430.0,98002
14761,371000,2210.0,98002
14763,327000,1480.0,98002
14791,280000,1070.0,98030
14794,343000,1080.0,98030
14795,375000,1550.0,98030
14799,310000,1060.0,98030
14801,445000,1930.0,98030
14803,384950,1360.0,98030
14805,354000,1010.0,98030
14809,410000,1940.0,98030
14810,375000,1370.0,98030
14825,624750,1900.0,98042
14827,460000,2400.0,98042
14836,1550000,3830.0,98040
14837,1345000,2790.0,98040
14843,1500,1330.0,98070
14854,730000,3490.0,98166
14856,475000,2080.0,98166
14858,605000,1740.0,98166
14863,845000,2200.0,98059
14864,626000,960.0,98059
14865,626000,1340.0,98059
14868,1225000,5350.0,98045
14875,1490000,2610.0,98040
14876,3618000,3510.0,98040
14881,1678000,3550.0,98040
14886,1290000,2590.0,98040
14887,1225000,2120.0,98040
14889,2023732,4530.0,98040
14890,3210000,7380.0,98040
14904,1080000,3870.0,98027
14925,2207000,3360.0,98004
14926,6800000,2120.0,98004
14929,1712000,2900.0,98004
14930,1803000,2800.0,98004
14931,1628000,2680.0,98004
14933,2978000,4250.0,98004
14934,3298000,4720.0,98004
14935,3275000,3690.0,98004
14936,4200000,4920.0,98004
14937,14250000,8870.0,98004
14945,2188000,1730.0,98074
14947,925000,1800.0,98052
14952,1299000,2990.0,98053
14953,665000,2130.0,98014
14959,490000,1090.0,98133
14964,545000,1000.0,98133
14969,590000,1500.0,98133
14970,420000,1500.0,98133
14977,870000,2650.0,98133
14978,288000,1830.0,98133
15000,610000,1070.0,98077
15005,1160000,3440.0,98077
15006,1725000,4410.0,98072
15008,950000,3250.0,98077
15009,1330000,4260.0,98072
15026,750000,1280.0,98105
15027,731000,2520.0,98105
15028,813000,1930.0,98105
15029,1300000,2620.0,98109
15032,1125000,1840.0,98109
15040,850000,1250.0,98103
15041,1425000,1740.0,98103
15044,1200000,2200.0,98103
15048,568500,530.0,98103
15049,1295000,2580.0,98103
15053,745000,1470.0,98103
15054,870000,1420.0,98103
15058,690000,1430.0,98103
15081,475000,950.0,98126
15084,649206,1410.0,98126
15089,850000,2110.0,98122
15090,735000,1550.0,98122
15091,742000,1820.0,98122
15094,841000,3310.0,98056
15095,720000,2580.0,98056
15111,428000,2320.0,98023
15112,425000,2470.0,98023
15113,449950,2140.0,98023
15114,845000,3185.0,98198
15115,770000,3417.0,98198
15118,830000,2590.0,98074
15119,880000,2590.0,98074
15120,868500,2940.0,98074
15122,900000,2790.0,98074
15124,900000,1890.0,98074
15125,878000,2420.0,98074
15128,890000,2420.0,98074
15129,882500,2690.0,98074
15131,1025000,3010.0,98074
15149,310000,1670.0,98032
15156,745000,1430.0,98007
15157,732500,1560.0,98007
15166,1360000,2680.0,98122
15170,2710000,3380.0,98008
15172,2200000,4600.0,98008
15174,1913226,4180.0,98008
15176,950000,2200.0,98008
15177,285000,940.0,98032
15178,305000,1385.0,98032
15183,280000,1680.0,98032
15185,300000,940.0,98032
15187,320000,1070.0,98032
15189,280000,1370.0,98032
15190,309000,960.0,98032
15195,917500,2980.0,98006
15196,775000,1860.0,98006
15198,790000,2920.0,98006
15202,823000,2940.0,98008
15203,835000,2110.0,98008
15205,730000,1980.0,98008
15212,816000,1490.0,98102
15219,386000,1380.0,98198
15223,490000,1830.0,98198
15224,452000,1740.0,98198
15231,759990,2010.0,98074
15232,642000,1660.0,98074
15234,657000,1680.0,98074
15236,715000,1630.0,98074
15239,632000,1470.0,98074
15240,645000,1800.0,98074
15241,700000,2160.0,98074
15245,790000,1920.0,98074
15247,514000,2820.0,98023
15250,510000,2330.0,98023
15252,452000,2020.0,98023
15253,624950,3320.0,98023
15254,548000,2750.0,98023
15255,789990,2050.0,98014
15256,799000,2330.0,98014
15257,4875000,5960.0,98112
15258,4875000,510.0,98112
15261,2658000,3360.0,98112
15265,1249950,1570.0,98102
15270,1498000,2000.0,98102
15271,1498000,910.0,98102
15272,1460000,1960.0,98102
15274,1875000,3930.0,98102
15275,985000,2660.0,98102
15287,1050000,2260.0,98102
15293,935000,1960.0,98102
15294,1203500,2490.0,98102
15299,126259,2840.0,98102
15307,820000,1660.0,98102
15329,785000,1280.0,98103
15335,899000,1800.0,98103
15336,875000,1860.0,98103
15338,799900,1370.0,98103
15339,740000,1310.0,98103
15347,770000,1570.0,98103
15358,1269000,2180.0,98103
15372,657500,1670.0,98103
15373,649950,1250.0,98103
15374,632250,830.0,98103
15390,710000,1260.0,98103
15396,775000,1040.0,98119
15401,920000,2020.0,98119
15402,884000,2010.0,98119
15421,799000,1500.0,98109
15427,1175000,2640.0,98034
15428,965000,2200.0,98034
15429,750000,2160.0,98034
15430,690000,1680.0,98034
15464,569000,840.0,98177
15465,1135000,1960.0,98107
15467,1475000,2360.0,98107
15472,861000,1710.0,98107
15473,715000,710.0,98107
15474,1150000,2070.0,98107
15476,689000,730.0,98107
15478,348000,2610.0,98107
15480,655000,730.0,98107
15483,550000,550.0,98107
15484,800000,1240.0,98107
15485,640000,800.0,98107
15487,745000,1520.0,98107
15490,860000,2320.0,98107
15491,700000,2280.0,98107
15495,698700,1310.0,98107
15557,850000,2280.0,98103
15559,1365000,2400.0,98103
15560,835000,740.0,98103
15564,850000,2100.0,98115
15565,875000,2120.0,98115
15571,1000000,2200.0,98103
15573,960000,2260.0,98006
15577,1000000,2600.0,98006
15578,1350000,3420.0,98006
15582,972000,2200.0,98103
15583,1860000,3440.0,98103
15585,900000,1340.0,98117
15586,1400675,2430.0,98117
15611,325000,860.0,98030
15614,332500,1080.0,98030
15619,316000,1100.0,98030
15620,319950,1060.0,98030
15621,314900,840.0,98030
15623,268850,1040.0,98030
15625,309000,860.0,98030
15626,310000,1060.0,98030
15627,315000,860.0,98030
15628,231000,1060.0,98030
15630,275000,1060.0,98030
15631,358000,1170.0,98030
15636,575000,2900.0,98198
15640,491500,1980.0,98198
15644,525000,1650.0,98198
15648,470000,2440.0,98198
15653,300000,550.0,98198
15667,342000,1490.0,98198
15669,451000,1840.0,98198
15671,287500,756.0,98198
15672,420000,1730.0,98198
15677,475000,1890.0,98198
15682,575000,2350.0,98198
15685,315000,2410.0,98198
15686,440000,2880.0,98198
15687,420000,1510.0,98198
15688,225000,1510.0,98198
15689,480000,3260.0,98198
15691,485000,2660.0,98198
15692,465000,1850.0,98198
15693,353000,1060.0,98198
15699,320000,1020.0,98198
15701,130000,1370.0,98198
15711,423000,1750.0,98198
15713,375000,1340.0,98198
15717,475000,2150.0,98198
15719,425000,1430.0,98198
15721,595400,2290.0,98198
15727,425000,1300.0,98148
15729,720000,1360.0,98177
15730,1680000,1700.0,98039
15753,457950,2170.0,98022
15766,900000,1000.0,98092
15767,900000,1540.0,98092
15775,690000,4360.0,98092
15779,1875000,3660.0,98199
15782,914000,1660.0,98199
15784,760000,2080.0,98199
15785,2209000,4300.0,98199
15787,2000000,3420.0,98199
15800,320000,1400.0,98030
15804,600000,3290.0,98030
15807,246000,1520.0,98030
15812,410000,3090.0,98030
15813,352000,1610.0,98030
15823,630000,2260.0,98038
15824,415000,1090.0,98038
15830,550000,1980.0,98038
15834,450000,1300.0,98070
15836,380000,1350.0,98070
15837,715000,3840.0,98070
15838,755000,3980.0,98070
15878,742500,2560.0,98059
15883,913800,2620.0,98045
15884,913800,2620.0,98045
15887,1170000,2180.0,98109
15888,1080000,2620.0,98109
15891,1560000,930.0,98006
15893,885000,2680.0,98006
15942,1240000,3400.0,98050
15950,610000,1850.0,98065
15953,885000,1380.0,98102
15955,1000000,1690.0,98102
15957,1030000,1950.0,98102
15970,2745000,4500.0,98004
15972,1000000,1610.0,98004
15975,1850000,4180.0,98004
15979,1200000,1990.0,98004
15980,2455000,4440.0,98004
15990,1178500,4040.0,98074
15993,835000,3140.0,98074
15994,4530000,3840.0,98074
15995,1675000,2980.0,98074
16001,1090000,3000.0,98014
16012,410000,1530.0,98038
16018,370000,1520.0,98038
16019,415000,1520.0,98038
16020,456500,1850.0,98038
16021,372500,1150.0,98038
16023,410000,1400.0,98038
16024,420000,1370.0,98038
16026,392000,1080.0,98038
16027,390000,1110.0,98038
16028,370000,1520.0,98038
16029,432500,1900.0,98038
16031,390000,1610.0,98038
16032,800000,3030.0,98092
16033,550000,3650.0,98092
16034,1030000,3490.0,98092
16035,865000,3950.0,98092
16036,800000,3250.0,98092
16038,265000,1230.0,98092
16041,665000,2640.0,98133
16042,740000,3000.0,98125
16048,730000,2230.0,98034
16061,550000,1310.0,98019
16090,715000,1780.0,98117
16094,775000,1820.0,98117
16095,865000,2750.0,98117
16096,675000,1240.0,98117
16098,1680000,3730.0,98117
16102,1150000,2740.0,98117
16103,1011011,2100.0,98117
16104,920000,1040.0,98117
16109,675000,1510.0,98117
16114,485000,1384.0,98070
16118,1225000,1790.0,98109
16126,560000,1610.0,98125
16128,484500,730.0,98125
16131,638000,2110.0,98125
16133,709000,2550.0,98178
16136,103434,570.0,98178
16137,103434,1890.0,98178
16146,368000,1602.0,98001
16148,1950000,4880.0,98072
16153,1320000,3543.0,98074
16154,530000,1565.0,98070
16159,640000,2120.0,98070
16160,626000,1830.0,98070
16165,975000,2660.0,98116
16171,475000,1880.0,98011
16172,825000,3700.0,98011
16177,590000,1240.0,98034
16182,500000,930.0,98108
16184,700000,1810.0,98056
16186,800000,2280.0,98056
16187,699800,1980.0,98056
16194,402250,1060.0,98056
16195,3575000,3280.0,98004
16197,529000,1700.0,98133
16198,565000,2090.0,98133
16201,558234,2160.0,98133
16203,445000,1540.0,98188
16207,1952350,4130.0,98005
16208,784000,2650.0,98005
16210,779950,2160.0,98056
16212,750000,2070.0,98056
16214,2900000,5540.0,98004
16230,580000,2540.0,98001
16231,375000,1420.0,98002
16234,1170000,3040.0,98144
16236,621000,1700.0,98125
16239,466000,2170.0,98030
16242,715000,2160.0,98011
16243,645000,1790.0,98011
16252,770000,1470.0,98122
16253,640000,1120.0,98122
16256,680000,2300.0,98177
16258,399950,2670.0,98092
16261,434000,2510.0,98092
16262,426500,2770.0,98092
16265,425000,2200.0,98092
16266,536000,4220.0,98092
16267,420000,2160.0,98092
16269,474500,2690.0,98092
16270,474500,2690.0,98092
16271,445000,2410.0,98092
16272,565000,2640.0,98092
16275,625000,4170.0,98092
16285,640000,1910.0,98155
16291,630000,2380.0,98106
16293,469000,1520.0,98106
16298,315000,940.0,98106
16300,375000,470.0,98106
16306,400000,1340.0,98106
16307,515000,1270.0,98106
16313,515000,1290.0,98106
16314,470000,1060.0,98106
16318,420000,970.0,98106
16319,697000,1780.0,98106
16323,558000,1640.0,98106
16325,509000,1460.0,98106
16328,650000,2320.0,98106
16332,492500,720.0,98106
16333,492500,720.0,98106
16334,510000,1230.0,98106
16335,641000,1790.0,98106
16337,665000,2420.0,98106
16340,350000,630.0,98106
16341,285000,490.0,98106
16345,565000,1790.0,98106
16353,360000,1070.0,98106
16354,355000,1100.0,98106
16358,659000,2090.0,98106
16363,325000,1020.0,98106
16368,370000,620.0,98106
16370,387500,1440.0,98023
16371,399900,1980.0,98023
16374,469900,2790.0,98023
16375,351000,1750.0,98023
16385,430000,2180.0,98023
16399,1155000,1820.0,98033
16400,937000,1510.0,98033
16403,700000,1720.0,98034
16405,765000,2420.0,98034
16406,765000,2420.0,98034
16411,275000,720.0,98003
16423,500000,576.0,98070
16424,1300000,3630.0,98070
16427,545000,1318.0,98070
16432,355000,910.0,98198
16447,489000,2130.0,98030
16448,520000,2320.0,98030
16450,520000,2300.0,98030
16451,475000,2370.0,98030
16458,635000,2290.0,98038
16462,484000,1620.0,98038
16467,400000,2460.0,98118
16477,368000,1140.0,98168
16480,379777,1020.0,98168
16481,228375,1020.0,98168
16482,400000,1080.0,98168
16484,396500,2100.0,98168
16489,400000,1780.0,98168
16490,140000,1900.0,98168
16493,343000,1200.0,98168
16507,200000,1620.0,98118
16508,420000,2870.0,98118
16510,370159,1940.0,98118
16511,405000,1390.0,98118
16514,653000,2440.0,98108
16524,619000,3160.0,98108
16526,448500,880.0,98108
16527,602500,2260.0,98108
16540,1150000,2220.0,98024
16544,1650000,3960.0,98024
16551,925000,3630.0,98065
16554,4320000,6530.0,98112
16555,1499000,2940.0,98112
16558,1330000,2840.0,98112
16564,1884000,3710.0,98005
16569,647000,1390.0,98034
16570,875000,2180.0,98034
16578,589000,1940.0,98125
16581,690000,1860.0,98125
16583,680000,1980.0,98125
16586,750000,2080.0,98034
16588,595000,1540.0,98034
16590,505000,960.0,98034
16591,785000,1510.0,98034
16592,675000,1920.0,98034
16595,640000,1980.0,98034
16602,600000,2090.0,98019
16604,555250,1500.0,98019
16605,615000,3540.0,98019
16606,646000,2610.0,98019
16610,875000,2170.0,98033
16613,838600,2060.0,98033
16627,540000,1830.0,98019
16628,560000,1930.0,98019
16629,535000,1540.0,98019
16630,350000,840.0,98019
16637,466000,990.0,98019
16641,397000,1400.0,98019
16643,400000,1200.0,98019
16644,400000,1660.0,98019
16650,505000,1250.0,98019
16652,725000,2770.0,98019
16653,650000,2100.0,98019
16655,430000,1290.0,98019
16661,621550,2490.0,98019
16663,645000,2060.0,98019
16664,715000,2770.0,98019
16665,715000,2150.0,98019
16674,599800,2190.0,98106
16675,685000,1480.0,98106
16677,975000,3630.0,98106
16687,625000,1600.0,98011
16690,900000,1190.0,98109
16693,1450000,2240.0,98109
16694,1025000,1860.0,98109
16696,650000,1740.0,98133
16698,695000,2390.0,98019
16701,390000,1780.0,98042
16711,465000,2040.0,98055
16712,502000,2380.0,98055
16714,440000,1920.0,98092
16715,440000,1920.0,98092
16718,1263000,3400.0,98006
16721,1247000,2890.0,98006
16728,840000,1830.0,98006
16729,955000,2590.0,98006
16732,1110000,2440.0,98006
16733,565000,2040.0,98059
16737,383500,1880.0,98055
16738,490000,2200.0,98057
16739,496000,2200.0,98057
16741,395000,1650.0,98055
16743,415000,1500.0,98055
16744,415000,1690.0,98055
16745,599000,2300.0,98055
16747,610000,2780.0,98055
16748,389950,1340.0,98055
16749,462000,1900.0,98055
16752,290000,1340.0,98055
16753,440000,1680.0,98055
16757,420000,1400.0,98055
16758,475000,1060.0,98055
16761,446950,2040.0,98178
16772,336333,910.0,98178
16773,412000,1400.0,98178
16780,390000,930.0,98178
16784,565000,3140.0,98178
16792,490000,2460.0,98002
16793,454500,2449.0,98002
16800,302000,1260.0,98047
16805,850000,1720.0,98052
16806,736300,1760.0,98052
